CT #,GRP #,M #,Client Company,Shipping Term,Transport Mode,Shipper,Consignee,Origin Country,Destination Country,Origin,Destination,Delivery,Port of Loading,Transshipment Port,Port of Discharge,Act Port Load,Act Port Disch,Cargo Ready,Act Depart,Act Arriv,Act Deliv,CT Conts ST,20,40,40HQ,45,CT CBM,CT CWT,CT GWT kg,CT Plts,Sales Invoice #,Date Issued,Issued by,Bill To Party Company,Status,Currency,Billed Sales Amount,USD Sales Amount,Sales Invoice #,SI CC,SI CC Description,USD SI CC
720011,CT720011,41011,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",22-Jul-2025,02-Sep-2025,14-Jul-2025,22-Jul-2025,02-Sep-2025,05-Sep-2025,,0,0,0,0,75.908,23867.28,23867.28,56,CB100211,21-Sep-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,EUR,9149.06,9972.48,CB100211,1302,Ocean Freight - LCL,5651.06
720011,CT720011,41011,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",22-Jul-2025,02-Sep-2025,14-Jul-2025,22-Jul-2025,02-Sep-2025,05-Sep-2025,,0,0,0,0,,,,,CB100211,25-Sep-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,EUR,9149.06,-related-,CB100211,1630,Origin Charges (All Inclusive),1247.38
720011,CT720011,41011,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",22-Jul-2025,02-Sep-2025,14-Jul-2025,22-Jul-2025,02-Sep-2025,05-Sep-2025,,,,,,,,,,CB100211,26-Sep-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,EUR,9149.06,-related-,CB100211,1601,Origin Handling,165.17
720011,CT720011,41011,Calderwood Brands GmbH (DE),EXW,OCEAN - LCL,"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",22-Jul-2025,02-Sep-2025,14-Jul-2025,22-Jul-2025,02-Sep-2025,05-Sep-2025,,,,,,,,,,CB100211,17-Sep-2025,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,EUR,9149.06,-related-,CB100211,1503,Import Trucking,2908.87
720012,10011,41012,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",2025-01-31,2025-03-12,2025-01-28,2025-01-31,2025-03-12,2025-03-19,,0,0,1,0,1.251,503.91,503.91,1,CB100212,2025-03-21,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,USD,4735.43,4735.43,CB100212,1301,Ocean Freight FCL,4663.49
720012,10011,41012,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",2025-01-31,2025-03-12,2025-01-28,2025-01-31,2025-03-12,2025-03-19,,0,0,1,0,,,,,CB100212,2025-03-22,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,USD,4735.43,-related-,CB100212,1620,Bill of Lading Fee,71.94
720013,10011,41012,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",2025-01-31,2025-03-12,2025-01-28,2025-01-31,2025-03-12,2025-03-19,,0,0,1,0,1.252,503.90,503.90,1,CB100212,2025-03-25,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,USD,163.17,163.17,CB100212,1601,Origin Handling,163.17
720014,10011,41012,Calderwood Brands GmbH (DE),DAP,OCEAN - FCL (AW),"Qingdao Haiyue Garden Tools Co., Ltd. - Qingdao",Calderwood Polska Sp. z o.o. - Poznan,China,Poland,"Qingdao, China","Gdansk, Poland",Karpaty Magazyny Sp. z o.o. - Gliwice,"Qingdao, China",,"Gdansk, Poland",2025-01-31,2025-03-12,2025-01-28,2025-01-31,2025-03-12,2025-03-19,,0,0,1,0,1.252,503.90,503.90,1,CB100212,2025-04-02,Lena Brandt,Calderwood Brands GmbH - Hamburg,open,USD,1899.06,1899.06,CB100212,1638,DAP Delivery Charges,1899.06
720015,CT720015,41013,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Jinan Baohe Kitchenware Co., Ltd. - Jinan",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-Aug-2025,18-Sep-2025,31-Jul-2025,04-Aug-2025,18-Sep-2025,25-Sep-2025,,0,0,2,0,58.232,14374.44,14374.44,47,CB100213,13-Oct-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,11413.47,15294.05,CB100213,1301,Ocean Freight FCL,8508.06
720015,CT720015,41013,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Jinan Baohe Kitchenware Co., Ltd. - Jinan",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-Aug-2025,18-Sep-2025,31-Jul-2025,04-Aug-2025,18-Sep-2025,25-Sep-2025,,0,0,2,0,,,,,CB100213,16-Oct-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,11413.47,-related-,CB100213,1630,Origin Charges (All Inclusive),3171.87
720015,CT720015,41013,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Jinan Baohe Kitchenware Co., Ltd. - Jinan",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-Aug-2025,18-Sep-2025,31-Jul-2025,04-Aug-2025,18-Sep-2025,25-Sep-2025,,,,,,,,,,CB100213,07-Oct-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,11413.47,-related-,CB100213,1638,Destination DAP Charges + Delivery,3011.50
720015,CT720015,41013,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Jinan Baohe Kitchenware Co., Ltd. - Jinan",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-Aug-2025,18-Sep-2025,31-Jul-2025,04-Aug-2025,18-Sep-2025,25-Sep-2025,,,,,,,,,,CB100213,01-Oct-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,11413.47,-related-,CB100213,1505,Destination Terminal Handling,528.71
720015,CT720015,41013,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Jinan Baohe Kitchenware Co., Ltd. - Jinan",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-Aug-2025,18-Sep-2025,31-Jul-2025,04-Aug-2025,18-Sep-2025,25-Sep-2025,,,,,,,,,,CB100213,15-Oct-2025,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,11413.47,-related-,CB100213,1620,Bill of Lading Fee,73.91
720016,CT720016,41014,Calderwood Brands GmbH (DE),DAP,AIR,"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-May-2025,08-May-2025,25-Apr-2025,04-May-2025,08-May-2025,16-May-2025,,,,,,16.125,7010.03,7010.03,14,CB100214,02-Jun-2025,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,24525.63,26732.94,CB100214,1101,Airfreight,25584.41
720016,CT720016,41014,Calderwood Brands GmbH (DE),DAP,AIR,"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-May-2025,08-May-2025,25-Apr-2025,04-May-2025,08-May-2025,16-May-2025,,,,,,,,,,CB100214,06-Jun-2025,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,24525.63,-related-,CB100214,1601,Origin Handling,162.53
720016,CT720016,41014,Calderwood Brands GmbH (DE),DAP,AIR,"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-May-2025,08-May-2025,25-Apr-2025,04-May-2025,08-May-2025,16-May-2025,,,,,,,,,,CB100214,04-Jun-2025,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,24525.63,-related-,CB100214,1503,Import Trucking - 40'hc,915.65
720016,CT720016,41014,Calderwood Brands GmbH (DE),DAP,AIR,"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-May-2025,08-May-2025,25-Apr-2025,04-May-2025,08-May-2025,16-May-2025,,,,,,,,,,CB100214,25-May-2025,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,24525.63,-related-,CB100214,1620,Bill of Lading Fee,70.35
720017,CT720017,41015,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-Jan-2026,18-Feb-2026,01-Jan-2026,04-Jan-2026,18-Feb-2026,19-Feb-2026,,0,0,2,0,85.603,23621.77,23621.77,65,CB100215,12-Mar-2026,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,USD,14573.50,14573.50,CB100215,1301,Oceanfreight - FCL & Services,8145.02
720017,CT720017,41015,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-Jan-2026,18-Feb-2026,01-Jan-2026,04-Jan-2026,18-Feb-2026,19-Feb-2026,,0,0,2,0,,,,,CB100215,02-Mar-2026,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,USD,14573.50,-related-,CB100215,1630,EXW Origin Charges - Consolidated,3086.96
720017,CT720017,41015,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-Jan-2026,18-Feb-2026,01-Jan-2026,04-Jan-2026,18-Feb-2026,19-Feb-2026,,,,,,,,,,CB100215,12-Mar-2026,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,USD,14573.50,-related-,CB100215,1601,Origin Handling,325.15
720017,CT720017,41015,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",04-Jan-2026,18-Feb-2026,01-Jan-2026,04-Jan-2026,18-Feb-2026,19-Feb-2026,,,,,,,,,,CB100215,10-Mar-2026,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,USD,14573.50,-related-,CB100215,1638,DAP Delivery Charges,3016.37
720018,CT720018,41016,Calderwood Brands GmbH (DE),BRK,OCEAN - FCL (AW),"Rizhao Changtai Outdoor Products Co., Ltd. - Rizhao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",06-Dec-2025,16-Jan-2026,02-Dec-2025,06-Dec-2025,16-Jan-2026,24-Jan-2026,,0,0,1,0,19.030,6807.75,6807.75,14,CB100216,27-Jan-2026,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,5920.87,5920.87,CB100216,1301,Oceanfreight - FCL,3870.99
720018,CT720018,41016,Calderwood Brands GmbH (DE),BRK,OCEAN - FCL (AW),"Rizhao Changtai Outdoor Products Co., Ltd. - Rizhao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",06-Dec-2025,16-Jan-2026,02-Dec-2025,06-Dec-2025,16-Jan-2026,24-Jan-2026,,0,0,1,0,,,,,CB100216,06-Feb-2026,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,5920.87,-related-,CB100216,1601,Origin Handling,153.14
720018,CT720018,41016,Calderwood Brands GmbH (DE),BRK,OCEAN - FCL (AW),"Rizhao Changtai Outdoor Products Co., Ltd. - Rizhao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",06-Dec-2025,16-Jan-2026,02-Dec-2025,06-Dec-2025,16-Jan-2026,24-Jan-2026,,,,,,,,,,CB100216,28-Jan-2026,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,5920.87,-related-,CB100216,1638,DAP Delivery Charges,1688.01
720018,CT720018,41016,Calderwood Brands GmbH (DE),BRK,OCEAN - FCL (AW),"Rizhao Changtai Outdoor Products Co., Ltd. - Rizhao",Calderwood Benelux B.V. - Eindhoven,China,Netherlands,"Qingdao, China","Rotterdam, Netherlands",Maasgouw Contract Logistics - Born,"Qingdao, China",,"Rotterdam, Netherlands",06-Dec-2025,16-Jan-2026,02-Dec-2025,06-Dec-2025,16-Jan-2026,24-Jan-2026,,,,,,,,,,CB100216,08-Feb-2026,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,USD,5920.87,-related-,CB100216,1314,Demurrage / Detention,208.73
720019,CT720019,41017,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",2026-01-22,2026-03-08,2026-01-15,2026-01-22,2026-03-08,2026-03-17,,0,0,1,0,35.619,7102.79,7102.79,31,CB100217,2026-03-29,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,6833.92,9157.45,CB100217,1301,Oceanfreight - FCL,4345.19
720019,CT720019,41017,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",2026-01-22,2026-03-08,2026-01-15,2026-01-22,2026-03-08,2026-03-17,,0,0,1,0,,,,,CB100217,2026-03-29,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,6833.92,-related-,CB100217,1630,Origin Charges (All Inclusive),1568.47
720019,CT720019,41017,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",2026-01-22,2026-03-08,2026-01-15,2026-01-22,2026-03-08,2026-03-17,,,,,,,,,,CB100217,2026-03-30,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,6833.92,-related-,CB100217,1601,Origin Handling,166.90
720019,CT720019,41017,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",2026-01-22,2026-03-08,2026-01-15,2026-01-22,2026-03-08,2026-03-17,,,,,,,,,,CB100217,2026-03-30,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,6833.92,-related-,CB100217,1638,DAP + Clearance,2145.76
720019,CT720019,41017,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",2026-01-22,2026-03-08,2026-01-15,2026-01-22,2026-03-08,2026-03-17,,,,,,,,,,CB100217,2026-04-05,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,6833.92,-related-,CB100217,1505,Destination Terminal Handling,265.12
720019,CT720019,41017,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",2026-01-22,2026-03-08,2026-01-15,2026-01-22,2026-03-08,2026-03-17,,,,,,,,,,CB100217,2026-03-25,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,6833.92,-related-,CB100217,1620,Bill of Lading Fee,75.90
720019,CT720019,41017,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Saalepark Logistikzentrum - Leipzig,"Qingdao, China",,"Hamburg, Germany",2026-01-22,2026-03-08,2026-01-15,2026-01-22,2026-03-08,2026-03-17,,,,,,,,,,CB100217,2026-03-29,Sanne de Waard,Calderwood Brands GmbH - Hamburg,open,GBP,6833.92,-related-,CB100217,1619,Overweight Surcharge,590.11
720020,10017,41018,Calderwood Brands GmbH (DE),DDP,AIR,Ranipet Devi Leather Goods Pvt. Ltd. - Ranipet,Calderwood Brands GmbH - Hamburg,India,Germany,"Chennai, India","Hamburg, Germany",Lehmann Distribution G.m.b.H - Luebeck,"Chennai, India",,"Hamburg, Germany",11-Jan-2026,16-Jan-2026,02-Jan-2026,11-Jan-2026,16-Jan-2026,17-Jan-2026,,,,,,5.058,1050.78,1050.78,4,CB100218,30-Jan-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,6935.82,7560.04,CB100218,1101,Airfreight,6892.72
720020,10017,41018,Calderwood Brands GmbH (DE),DDP,AIR,Ranipet Devi Leather Goods Pvt. Ltd. - Ranipet,Calderwood Brands GmbH - Hamburg,India,Germany,"Chennai, India","Hamburg, Germany",Lehmann Distribution G.m.b.H - Luebeck,"Chennai, India",,"Hamburg, Germany",11-Jan-2026,16-Jan-2026,02-Jan-2026,11-Jan-2026,16-Jan-2026,17-Jan-2026,,,,,,,,,,CB100218,26-Jan-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,6935.82,-related-,CB100218,1503,Import Trucking,667.32
720021,10017,41018,Calderwood Brands GmbH (DE),DDP,AIR,Ranipet Devi Leather Goods Pvt. Ltd. - Ranipet,Calderwood Brands GmbH - Hamburg,India,Germany,"Chennai, India","Hamburg, Germany",Lehmann Distribution G.m.b.H - Luebeck,"Chennai, India","Colombo, Sri Lanka","Hamburg, Germany",11-Jan-2026,16-Jan-2026,02-Jan-2026,11-Jan-2026,16-Jan-2026,17-Jan-2026,,,,,,5.059,1050.79,1050.79,4,CB100218,05-Feb-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,204.07,222.44,CB100218,1601,Origin Handling,151.05
720021,10017,41018,Calderwood Brands GmbH (DE),DDP,AIR,Ranipet Devi Leather Goods Pvt. Ltd. - Ranipet,Calderwood Brands GmbH - Hamburg,India,Germany,"Chennai, India","Hamburg, Germany",Lehmann Distribution G.m.b.H - Luebeck,"Chennai, India","Colombo, Sri Lanka","Hamburg, Germany",11-Jan-2026,16-Jan-2026,02-Jan-2026,11-Jan-2026,16-Jan-2026,17-Jan-2026,,,,,,,,,,CB100218,23-Jan-2026,Jakub Zielinski,Calderwood Brands GmbH - Hamburg,open,EUR,204.07,-related-,CB100218,1620,Bill of Lading Fee,71.39
720022,CT720022,41019,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Calderwood Brands c/o Saalepark - Leipzig,"Qingdao, China",,"Hamburg, Germany",01-Jun-2026,16-Jul-2026,26-May-2026,01-Jun-2026,16-Jul-2026,24-Jul-2026,,0,0,1,0,51.865,13912.05,13912.05,36,CB100219,29-Jul-2026,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,6116.02,6666.46,CB100219,1301,Oceanfreight - FCL,4430.56
720022,CT720022,41019,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Calderwood Brands c/o Saalepark - Leipzig,"Qingdao, China",,"Hamburg, Germany",01-Jun-2026,16-Jul-2026,26-May-2026,01-Jun-2026,16-Jul-2026,24-Jul-2026,,0,0,1,0,,,,,CB100219,03-Aug-2026,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,6116.02,-related-,CB100219,1601,Origin Handling,161.87
720022,CT720022,41019,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Calderwood Brands c/o Saalepark - Leipzig,"Qingdao, China",,"Hamburg, Germany",01-Jun-2026,16-Jul-2026,26-May-2026,01-Jun-2026,16-Jul-2026,24-Jul-2026,,,,,,,,,,CB100219,31-Jul-2026,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,6116.02,-related-,CB100219,1638,DAP Charges - 40' HC,2001.90
720022,CT720022,41019,Calderwood Brands GmbH (DE),FOB,OCEAN - FCL (AW),"Weifang Zhenghe Ceramics Co., Ltd. - Weifang",Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Calderwood Brands c/o Saalepark - Leipzig,"Qingdao, China",,"Hamburg, Germany",01-Jun-2026,16-Jul-2026,26-May-2026,01-Jun-2026,16-Jul-2026,24-Jul-2026,,,,,,,,,,CB100219,11-Aug-2026,Bettina Schroeder,Calderwood Brands GmbH - Hamburg,open,EUR,6116.02,-related-,CB100219,1620,Bill of Lading Fee,72.13
720023,CT720023,41020,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),Calderwood Sourcing Nord GmbH - Hamburg,Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",17-Jul-2025,18-Aug-2025,14-Jul-2025,17-Jul-2025,18-Aug-2025,25-Aug-2025,,0,0,2,0,81.906,25563.54,25563.54,57,CB100220,28-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,13527.28,14744.74,CB100220,1301,Oceanfreight - FCL,8019.93
720023,CT720023,41020,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),Calderwood Sourcing Nord GmbH - Hamburg,Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",17-Jul-2025,18-Aug-2025,14-Jul-2025,17-Jul-2025,18-Aug-2025,25-Aug-2025,,0,0,2,0,,,,,CB100220,02-Sep-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,13527.28,-related-,CB100220,1630,EXW Origin Charges - Consolidated,2437.26
720023,CT720023,41020,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),Calderwood Sourcing Nord GmbH - Hamburg,Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",17-Jul-2025,18-Aug-2025,14-Jul-2025,17-Jul-2025,18-Aug-2025,25-Aug-2025,,,,,,,,,,CB100220,27-Aug-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,13527.28,-related-,CB100220,1601,Origin Handling,299.98
720023,CT720023,41020,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),Calderwood Sourcing Nord GmbH - Hamburg,Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",17-Jul-2025,18-Aug-2025,14-Jul-2025,17-Jul-2025,18-Aug-2025,25-Aug-2025,,,,,,,,,,CB100220,15-Sep-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,13527.28,-related-,CB100220,1638,DAP Charges - 40' HC,3180.75
720023,CT720023,41020,Calderwood Brands GmbH (DE),EXW,OCEAN - FCL (AW),Calderwood Sourcing Nord GmbH - Hamburg,Calderwood Brands GmbH - Hamburg,China,Germany,"Qingdao, China","Hamburg, Germany",Nordfracht Kontraktlogistik - Hannover,"Qingdao, China",,"Hamburg, Germany",17-Jul-2025,18-Aug-2025,14-Jul-2025,17-Jul-2025,18-Aug-2025,25-Aug-2025,,,,,,,,,,CB100220,15-Sep-2025,Ruben Oosterhuis,Calderwood Brands GmbH - Hamburg,open,EUR,13527.28,-related-,CB100220,1505,Destination Terminal Handling,451.24
